,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,gene_symbol
1617,171.041894268957,0.124216821761216,0.229918296063174,0.540265058884594,0.589014251365041,0.929089534715356,ENSMUSG00000020441.6,2310033P09Rik
1618,96.5628523252512,0.36633578507827,0.254887869949741,1.43724291450395,0.150648983013081,0.7282891858759,ENSMUSG00000020444.19,Guk1
1619,157.082983331913,0.0980617178304494,0.20568105673114,0.476765918013696,0.633528817570884,0.937759706429744,ENSMUSG00000020448.16,Rnf185
1620,642.22900460849,0.339346326105682,0.14712118597375,2.30657687986712,0.0210784196749154,0.438532975111125,ENSMUSG00000020451.17,Limk2
1621,2244.56605849169,-0.0143777726831572,0.137973178845149,-0.104207011851874,0.917005069617159,0.988321843587904,ENSMUSG00000020453.17,Patz1
1622,801.779971494306,-0.135432179174403,0.11112282765495,-1.21876109555938,0.222934881605472,0.780047393019894,ENSMUSG00000020454.17,Eif4enif1
1623,794.016596875394,0.151229526042864,0.167273405928067,0.904085889826966,0.36594985974267,0.85842320836449,ENSMUSG00000020455.16,Trim11
1624,2386.29294192163,0.0492352255034835,0.100019485906383,0.492256334426347,0.622538144423796,0.934687573607607,ENSMUSG00000020456.17,Ogdh
1625,1309.86980093688,0.0697066584894645,0.12633119186243,0.55177709844907,0.581101079712074,0.929089534715356,ENSMUSG00000020457.13,Drg1
1626,1340.34363267977,-0.159409126393215,0.151900403543496,-1.0494318821712,0.293979390944604,0.83200869516386,ENSMUSG00000020458.16,Rtn4
1627,286.889337858783,-0.142620675472656,0.173976264003717,-0.819770882478594,0.412346733088796,0.877310505928225,ENSMUSG00000020459.14,Mtif2
1628,45.6654779035722,-0.0756511811657895,0.366669540334192,-0.206319786194509,0.836541123863556,0.977007515387548,ENSMUSG00000020460.15,Rps27a
1629,194.671440714895,-0.185793193040344,0.191718011300741,-0.969096183398738,0.33249720178551,0.847434569159776,ENSMUSG00000020462.14,Cfap36
1630,1476.85632977062,-0.116977246444933,0.178319747441968,-0.655997151874623,0.511825956758949,0.912287021327082,ENSMUSG00000020463.15,Ppp4r3b
1631,390.701584376049,-0.318572786870452,0.206747916668236,-1.54087543905779,0.123347104519343,0.688224985576394,ENSMUSG00000020464.15,Pnpt1
1632,321.563308171271,0.117166923134799,0.259227163066098,0.451985516289909,0.651279416594981,0.944398713703699,ENSMUSG00000020471.11,Pold2
1633,304.120369265035,0.415843233717185,0.167572337581132,2.4815744634215,0.0130803377523593,0.367207879686898,ENSMUSG00000020472.14,Zkscan17
1634,36.7373474994538,-0.0703538049311615,0.497976121276324,-0.141279474909044,0.887649163619279,0.984143927264762,ENSMUSG00000020473.13,Aebp1
