"","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","padj","gene_symbol"
"Tanc1",0.403827349110092,6.44237100378422,1.10245434320081,0.301492589990813,0.685973992694273,-6.00428717585072,"Tanc1",3,1.07905459583398,0.310920391653918,0.678913161664103,"Tanc1"
"Slu7",-0.0881751488455489,8.16585201118102,-0.996531098794195,0.347419170681787,0.723264857859717,-6.11208322652704,"Slu7",12,-1.07728562204282,0.311664965323661,0.68013587699767,"Slu7"
"Ckap4",0.153509199348068,7.10572286071882,1.05930709565647,0.319591931858722,0.704028603514865,-6.04919192036191,"Ckap4",11,1.0766644727443,0.311926742632481,0.68013587699767,"Ckap4"
"Adsl",0.0896829757663866,9.05307692563376,0.991235609018516,0.349848407639999,0.723264857859717,-6.11725232619764,"Adsl",13,1.076651425978,0.311932242910875,0.68013587699767,"Adsl"
"Ciao3",-0.148692111551207,4.82256394971112,-1.09838400025525,0.303164679558484,0.687576718530241,-6.00858019798617,"Ciao3",6,-1.07654400789965,0.311977531298273,0.68013587699767,"Ciao3"
"FRRS1",-0.158315114496935,4.87843064738034,-1.30969074177257,0.225717732926257,0.612662417942698,-5.7710910093393,"FRRS1",3,-1.07608640358448,0.312170518917036,0.680285575274402,"FRRS1"
"Knop1",-0.21236172344335,3.70014096283046,-1.04966362946682,0.323750907280342,0.706365615884383,-6.05904378713382,"Knop1",2,-1.07467061575056,0.312768197777101,0.681316711081328,"Knop1"
"Mllt10",-0.214817759355459,5.52341495406804,-1.06923046011467,0.315355795238015,0.699483952793846,-6.0389831671523,"Mllt10",6,-1.07435758073994,0.312900467220703,0.681333607891638,"Mllt10"
"Brd9",-0.0707049740988195,5.45848585808326,-1.20514622752089,0.261692475257341,0.643479282412319,-5.89220758981831,"Brd9",4,-1.07370742116286,0.313175324731087,0.681660850011339,"Brd9"
"Safb",-0.0766609354060108,11.2547297723745,-0.933731506154847,0.377054888233747,0.744722931292177,-6.17197833243155,"Safb",37,-1.07305280170687,0.313452258455518,0.68187533949547,"Safb"
"Txndc17",-0.113650361068629,6.79156826688332,-1.77646529503495,0.11255590292035,0.456564789310717,-5.16068206199928,"Txndc17",2,-1.07261208209725,0.313638810690354,0.68187533949547,"Txndc17"
"Rbmx2",-0.169065957460069,5.80798588951174,-1.11041661707923,0.298242844134339,0.682267910996281,-5.9958555026559,"Rbmx2",5,-1.07259108017703,0.313647702761348,0.68187533949547,"Rbmx2"
"Uncharacterized protein C16orf46 homolog OS=Mus musculus OX=10090",-0.14268909320448,4.82526553160193,-1.02537296510684,0.334412569857853,0.715683731085369,-6.08355484421391,"Uncharacterized protein C16orf46 homolog OS=Mus musculus OX=10090",2,-1.07148348386646,0.314116930905906,0.682497909193627,"Uncharacterized protein C16orf46 homolog OS=Mus musculus OX=10090"
"Itsn2",0.103339952228369,9.10298163866819,0.994534044254302,0.348333789875163,0.723264857859717,-6.11403514339673,"Itsn2",24,1.0713264023957,0.314183522159859,0.682497909193627,"Itsn2"
"Gm2a",0.134495343056134,8.96229447990934,1.07778380692975,0.311739834593862,0.696261377509229,-6.03012651115185,"Gm2a",6,1.07007462807436,0.314714578801725,0.682713303176576,"Gm2a"
"Prkaa1",0.0932106395731296,7.828401872771,1.13650792478562,0.287788886306612,0.671834806258438,-5.96791577032079,"Prkaa1",11,1.06996252018867,0.314762173992376,0.682713303176576,"Prkaa1"
"Rps21",-0.0654038277271596,9.43301520112271,-0.939987785249226,0.374021253728112,0.741269214197837,-6.166150762851,"Rps21",8,-1.06942607122986,0.314990000199975,0.682713303176576,"Rps21"
"Myo1g",0.0705206939747107,10.4255519631111,0.919587762168232,0.383979558028801,0.750148345054414,-6.18503719128334,"Myo1g",28,1.06933294383469,0.315029563883313,0.682713303176576,"Myo1g"
"Rps2",-0.0910995388183924,11.8488747257468,-0.990616716750467,0.350133152132747,0.723264857859717,-6.11785504150103,"Rps2",16,-1.06920101748705,0.315085617322561,0.682713303176576,"Rps2"
"Dnajc9",0.10559367259593,11.1052921171115,1.03060693612694,0.332092736315839,0.713471320424135,-6.0783105036582,"Dnajc9",16,1.06905543846337,0.315147480607919,0.682713303176576,"Dnajc9"
"(Bos taurus) similar to apolipoprotein B, partial",0.199176298680007,6.04491612844382,1.07838321270165,0.311487657416792,0.696261377509229,-6.02950386989652,"(Bos taurus) similar to apolipoprotein B, partial",7,1.06903531816976,0.31515603140059,0.682713303176576,"(Bos taurus) similar to apolipoprotein B, partial"
"Tmed9",-0.0826379413337861,8.75372467215508,-1.09839429895161,0.303160439630579,0.687576718530241,-6.00856935067112,"Tmed9",7,-1.06855430313867,0.31536050878212,0.682885913753764,"Tmed9"
"Rpl7",-0.138538006325318,11.1548045099788,-1.02281592985171,0.335550427934374,0.715683731085369,-6.08610948155776,"Rpl7",17,-1.06712357695837,0.31596931631256,0.683766516749016,"Rpl7"
"Hsdl2",0.11999669063098,9.51597668787435,1.02292142417263,0.335503425269443,0.715683731085369,-6.08600418324735,"Hsdl2",12,1.06701139572632,0.316017090800121,0.683766516749016,"Hsdl2"
"Psmc4",0.0591934331023385,10.1601146231291,0.90303820599865,0.392199163666938,0.758018974765072,-6.20011195755559,"Psmc4",16,1.06541818461852,0.31669619811689,0.684965057745306,"Psmc4"
"Kyat3",-0.124134853723739,4.42132359341295,-1.01377344021637,0.339598050786824,0.718812049305388,-6.0951040293217,"Kyat3",2,-1.06304824430634,0.317708490902356,0.686433687846397,"Kyat3"
"Psmb1",0.0525140864318949,9.96651571154525,0.883913764768661,0.401854940407632,0.76224709018898,-6.21725326268292,"Psmb1",10,1.06284258086612,0.317796456400689,0.686433687846397,"Psmb1"
"Kif21b",-0.170334294943329,6.73427561971727,-1.04811847248044,0.324421179713182,0.70691993283004,-6.06061598531472,"Kif21b",10,-1.06278072428011,0.317822917148416,0.686433687846397,"Kif21b"
"Dync1li2",0.178083009872425,5.31540320178189,1.05755308863478,0.320345281507073,0.704128208060364,-6.05098890337796,"Dync1li2",6,1.06260156605336,0.317899566375055,0.686433687846397,"Dync1li2"
"Supt5h",-0.0436653645637577,11.2876765197089,-0.760928588101721,0.467964064917717,0.802224111287515,-6.32009655207239,"Supt5h",37,-1.06236114427757,0.318002448591121,0.686433687846397,"Supt5h"
"Znf598",-0.0954328622500826,4.72184796168114,-1.0397752093006,0.328058981817135,0.711509610980327,-6.06907480413818,"Znf598",6,-1.06171783427794,0.318277863778896,0.686757283358879,"Znf598"
"Gnpat",0.317134810640785,3.50114396826691,1.04748647766944,0.32469564195183,0.70691993283004,-6.06125853346732,"Gnpat",2,1.06082547257672,0.318660210845078,0.687311262808147,"Gnpat"
"Hbp1",0.14598337088138,5.47259645360235,1.02604905740478,0.334112210127749,0.715683731085369,-6.08287856604151,"Hbp1",2,1.05925312502932,0.319334778536986,0.688202327141667,"Hbp1"
"Kdm5a",0.0663184987403822,7.45978284322321,0.99600064069549,0.34766193452957,0.723264857859717,-6.11260199325568,"Kdm5a",14,1.05906048580291,0.319417500820297,0.688202327141667,"Kdm5a"
"Alkbh3",-0.125257272325318,4.36212557312457,-1.13305030035431,0.289157144804834,0.673019096712909,-5.97164544959822,"Alkbh3",4,-1.05898332016747,0.319450641619122,0.688202327141667,"Alkbh3"
"Fth1",0.184936710931437,9.86363111727219,1.05221210681275,0.322647752371131,0.705364962435008,-6.05644687072821,"Fth1",8,1.0572413052976,0.320199506951579,0.68947368945335,"Fth1"
"Ccna2",0.139501833287403,5.25367664389867,1.17794618409189,0.271793167321719,0.654024719254374,-5.92258468732743,"Ccna2",3,1.05653464404209,0.320503678345175,0.68947368945335,"Ccna2"
"Pnkp",0.0840794328346526,8.90665376451182,0.984378568847557,0.353013019164203,0.726198210852075,-6.1239136596252,"Pnkp",13,1.0564950105716,0.320520744603326,0.68947368945335,"Pnkp"
"Snrnp40",-0.113590538161397,9.66271607689025,-1.00171817651194,0.345052071352023,0.722320779537105,-6.10699912812073,"Snrnp40",13,-1.05619707414902,0.320649059267455,0.68947368945335,"Snrnp40"
"Ociad1",-0.0844197866593754,7.58529064181723,-1.0300240678941,0.332350465126484,0.713744797948242,-6.07889554053697,"Ociad1",7,-1.05614663614022,0.320670785756355,0.68947368945335,"Ociad1"
"Mix23",0.195763748142349,6.32899412942432,1.0253431934963,0.334425800909271,0.715683731085369,-6.08358461613207,"Mix23",2,1.05569280422279,0.320866328126451,0.689623152988193,"Mix23"
"Znf629",0.0870213124433885,6.56666881014464,0.994460179152303,0.348367653824672,0.723264857859717,-6.11410728035298,"Znf629",8,1.05498461340509,0.32117165094545,0.690008352561249,"Znf629"
"Zc3h10",0.224610800676255,3.78185295641924,1.07169311658119,0.314311348726257,0.698867005375895,-6.03643860556407,"Zc3h10",3,1.05426540094837,0.321481956283399,0.690346542079517,"Zc3h10"
"Sars1",0.0583745543266367,9.90449343522729,0.866527466041292,0.410779491250037,0.766625357138419,-6.23257416839372,"Sars1",15,1.05403506453327,0.32158138445919,0.690346542079517,"Sars1"
"Galk2",0.0661674586961052,9.04901448234223,1.04842765022128,0.324286975738847,0.70691993283004,-6.06030153753494,"Galk2",9,1.05297106473468,0.322040985634897,0.690936120453718,"Galk2"
"Otulin",-0.13475805281373,7.02445924165433,-1.11357470909152,0.296961624916787,0.680474879206306,-5.99249889202959,"Otulin",5,-1.05259320436554,0.322204327245997,0.690936120453718,"Otulin"
"Myh14",-0.185938004053595,5.25913500427426,-1.03128631271172,0.331792528107476,0.713471320424135,-6.07762827912006,"Myh14",10,-1.05244817082624,0.322267039453041,0.690936120453718,"Myh14"
"Prpf4",-0.0394093639136468,10.3084271737266,-0.739661208742438,0.480093877608246,0.809287979990407,-6.33654080708547,"Prpf4",14,-1.05223068949716,0.322361095672212,0.690936120453718,"Prpf4"
"Emc4",0.0979069963672554,6.71706852698112,1.04697772712038,0.324916712429511,0.70691993283004,-6.06177556539601,"Emc4",5,1.05180675259965,0.322544500869485,0.691058539059444,"Emc4"
"Myl6",-0.0479693509800345,10.8070735704498,-0.852231634559071,0.418222012948117,0.77010068102737,-6.24498240640702,"Myl6",10,-1.05096852789817,0.322907374887663,0.69156522715667,"Myl6"
"Stom",0.251093347108342,7.61201055189287,1.05332080261154,0.322168744884319,0.704880996404236,-6.05531561174575,"Stom",5,1.04981034922818,0.323409279866093,0.692369162530228,"Stom"
"Saal1",-0.0703778579672587,8.05630587993816,-1.0446967937905,0.32590929343133,0.707439468868173,-6.064091279422,"Saal1",7,-1.04928946290436,0.323635206557638,0.692581873399841,"Saal1"
"Cep135",-0.0585032451792626,7.09953122145074,-0.920107188888485,0.383723620124811,0.750148345054414,-6.18456045705899,"Cep135",14,-1.04870247214612,0.323889951497797,0.692856065127423,"Cep135"
"Ctsl",0.101973540511756,7.01754796940827,1.06436988368753,0.317425192393515,0.70176699059079,-6.04399248675942,"Ctsl",3,1.04812692527652,0.324139880655662,0.693099547317528,"Ctsl"
"Lsm3",0.133369545690083,6.44339043793124,1.17979129794635,0.271098067088209,0.654024719254374,-5.92053944724286,"Lsm3",2,1.04785711042686,0.324257098160247,0.693099547317528,"Lsm3"
"Slc25a46",0.281960261965005,5.52779195215097,1.09750061267813,0.303528540942015,0.687749201936416,-6.00951036443354,"Slc25a46",3,1.04687339241651,0.32468473928984,0.693742637014449,"Slc25a46"
"Pex7",-0.2406742679676,3.85757490216482,-1.11769181624593,0.295297920961139,0.680066103326874,-5.98811250091192,"Pex7",2,-1.04448801559786,0.32572351965696,0.695319189794619,"Pex7"
"Ubl4a",0.169368398338043,6.81741973000697,1.03946354472466,0.3281954810305,0.711523641917154,-6.06938978695192,"Ubl4a",7,1.04442057526563,0.325752925766569,0.695319189794619,"Ubl4a"
"Slamf6",0.122377072717947,6.96932777991278,1.07579548530716,0.312577492259102,0.697033500980588,-6.03219005468082,"Slamf6",5,1.04389652066316,0.325981499988487,0.695319189794619,"Slamf6"
"Zmym4",-0.0650099472509265,7.65923265735628,-0.921120108285009,0.383224880544291,0.749734196045178,-6.18363016418346,"Zmym4",16,-1.04383826384672,0.326006917217673,0.695319189794619,"Zmym4"
"Ntan1",0.147965041911803,7.18743709434338,1.09066286656034,0.306356651247914,0.690727638055457,-6.01669144648622,"Ntan1",4,1.04327943342214,0.326250810605731,0.695319189794619,"Ntan1"
"Nckap5l",-0.107156413821245,5.19243170956084,-0.970450987523408,0.359507004741211,0.731379115244627,-6.13733171158036,"Nckap5l",2,-1.04324944814631,0.326263901224655,0.695319189794619,"Nckap5l"
"Por",0.0546589826274833,10.1933111581836,0.848242807647134,0.420315413001473,0.770663281908859,-6.24841383958197,"Por",21,1.04307499993805,0.326340067816078,0.695319189794619,"Por"
"Mark3",-0.175817885758201,4.17620164664587,-1.03789261721111,0.328884165075886,0.712372419265047,-6.07097634242773,"Mark3",5,-1.04284812667849,0.326439144477774,0.695319189794619,"Mark3"
"Cdc42se2",0.196294359201683,5.18879554103122,1.16106075400646,0.278221919051502,0.660490386572589,-5.94119619701048,"Cdc42se2",2,1.04209869728502,0.326766589039828,0.695354232648876,"Cdc42se2"
"Baz1a",0.0759055647775835,8.43657872351659,0.959553445284778,0.364650185631458,0.73548316099349,-6.14772509608628,"Baz1a",17,1.042091608068,0.326769687707312,0.695354232648876,"Baz1a"
"Eif5b",-0.103343107758812,10.7836936839797,-0.982666209589249,0.353806649518702,0.726737982795171,-6.12557148450708,"Eif5b",30,-1.04193803062874,0.326836821340078,0.695354232648876,"Eif5b"
"Wdr55",-0.176320649481996,3.6351942785709,-1.07233477431796,0.314039657866569,0.698546751156855,-6.03577488585306,"Wdr55",4,-1.04146032972724,0.327045707807903,0.695528221191156,"Wdr55"
"Meaf6",0.0719521983256479,7.6900036047357,0.972836709302659,0.358388312374263,0.73107300141453,-6.13504397194051,"Meaf6",6,1.04102441315169,0.327236412940318,0.69560264632923,"Meaf6"
"Pcmt1",0.107084352718578,9.36407968483083,1.01354286505258,0.339701746985331,0.718812049305388,-6.09533257522615,"Pcmt1",7,1.04079926590801,0.327334944133364,0.69560264632923,"Pcmt1"
"Fnbp1",0.0396341650496748,10.1021522103116,0.758575341812163,0.469296227474848,0.803194343772095,-6.32193602804037,"Fnbp1",18,1.04034484385098,0.327533882582884,0.695642824455301,"Fnbp1"
"U2surp",-0.0504631440765806,9.89996742481394,-0.820811653613466,0.434909725600321,0.779681294008488,-6.27164536952593,"U2surp",21,-1.03989260929363,0.327731955955003,0.695642824455301,"U2surp"
"Nit1",0.104345214888609,7.76149423106176,1.1477271401032,0.283384975608219,0.664451714124709,-5.95575735705,"Nit1",5,1.0396730022903,0.327828174532825,0.695642824455301,"Nit1"
"Ccr9",-0.135689125709193,6.59510176088342,-1.16252983295509,0.277657745516407,0.660407057904996,-5.93958452627414,"Ccr9",3,-1.03959498583995,0.327862361891488,0.695642824455301,"Ccr9"
"Rfx6",-0.818123435282493,2.67237893040097,-1.03271568928239,0.331161585892292,0.713471320424135,-6.07619178574217,"Rfx6",2,-1.0387668511511,0.328225425827982,0.696143228732836,"Rfx6"
"Rnf126",-0.101512396563924,5.75674056628078,-1.054037708134,0.321859302934705,0.704485642263483,-6.05458363595133,"Rnf126",3,-1.03816612490118,0.328488985126122,0.696432284622293,"Rnf126"
"Lsm8",-0.0790528940630253,8.15989487199311,-1.00924940270163,0.341637054687378,0.719553941321905,-6.09958089770038,"Lsm8",5,-1.03687553040418,0.329055764878891,0.697297814817998,"Lsm8"
"Safb2",-0.0626289102771,10.488488091209,-0.869441683877238,0.409273876541188,0.766015681283035,-6.23002370884061,"Safb2",29,-1.0366418946926,0.329158449224747,0.697297814817998,"Safb2"
"Rab32",0.167622843904178,4.46951210689791,1.00130601801524,0.345239709337586,0.722355037447112,-6.10740385586068,"Rab32",2,1.03636648845173,0.329279523664054,0.697297814817998,"Rab32"
"Polr1f",0.0778446686763283,6.61180729429652,1.0307063255517,0.332048804302188,0.713471320424135,-6.07821071911475,"Polr1f",5,1.03533214163349,0.329734550760854,0.69799128114638,"Polr1f"
"Gorasp2",-0.0784949278422857,8.63582633350091,-1.00717681126008,0.342574290665245,0.720709926382246,-6.10162669533528,"Gorasp2",8,-1.03498334114385,0.329888103217682,0.698046288015142,"Gorasp2"
"Paf1",-0.0609504142703052,9.49470972247651,-0.945601740885214,0.371314413852531,0.740255875172961,-6.16089493971162,"Paf1",14,-1.0340700387903,0.330290427022188,0.698627451358877,"Paf1"
"Dgcr8",-0.112075058859848,7.85143376955811,-1.00852506527172,0.341964381392613,0.719703498069376,-6.10029624191089,"Dgcr8",10,-1.03344613210989,0.330565484480041,0.698939076922251,"Dgcr8"
"Septin9",-0.0430498318397294,11.1275761433277,-0.761527987574832,0.467625146429296,0.802122247033151,-6.31962722741501,"Septin9",28,-1.03274410903252,0.330875191155056,0.699323694863062,"Septin9"
"Rpl31",-0.149937607329541,10.0672277708647,-1.01896569032502,0.337269344506914,0.717125830735751,-6.08994684099322,"Rpl31",8,-1.03025389388449,0.331975581155541,0.701378525128617,"Rpl31"
"Vbp1",0.1335420123934,8.24797483973254,1.00980411187888,0.341386544077669,0.719317354329227,-6.09903280646947,"Vbp1",9,1.02873881576764,0.332646446109383,0.702201898752656,"Vbp1"
"Marf1",-0.262813111215643,3.4486765339979,-1.05245751236053,0.322541678284784,0.705364962435008,-6.05619654871016,"Marf1",4,-1.02846284609978,0.332768755307049,0.702201898752656,"Marf1"
"Rpl18",-0.114510633441855,10.051767190704,-0.98215172982394,0.354045358487318,0.726955422755199,-6.12606913635656,"Rpl18",8,-1.02798870218704,0.332978975498782,0.702201898752656,"Rpl18"
"Rpl38",-0.359571236863962,9.98498199028791,-1.02445629525192,0.334820139029045,0.715683731085369,-6.08447121867073,"Rpl38",4,-1.02784210597338,0.333043992170472,0.702201898752656,"Rpl38"
"Ckap2l",-0.241534711990066,3.19937396803646,-1.02637527688124,0.3339673584371,0.715683731085369,-6.08255213434523,"Ckap2l",7,-1.027840871393,0.333044539758756,0.702201898752656,"Ckap2l"
"Galnt2",-0.0581155979337229,8.90297440876629,-0.904299641997298,0.391568204659349,0.757124104556875,-6.19897078070189,"Galnt2",15,-1.02757849450477,0.333160930606745,0.702201898752656,"Galnt2"
"Ptgr2",-0.112936967453653,6.81735825932749,-1.21612273761944,0.25770463167242,0.640108826378339,-5.87981258875271,"Ptgr2",3,-1.02734714419251,0.333263583892662,0.702201898752656,"Ptgr2"
"Gatad2a",-0.0866077968464616,10.2001274147535,-0.925654685359095,0.380997949676717,0.747247591624012,-6.17945533804194,"Gatad2a",28,-1.02674329420095,0.333531634648218,0.702269585296576,"Gatad2a"
"Pdcd10",0.18529912173002,7.85998567910912,1.02127264265894,0.336238611724286,0.716077190222144,-6.08764894515952,"Pdcd10",11,1.0261581200616,0.333791552829336,0.702269585296576,"Pdcd10"
"Ate1",-0.0828725270353647,6.59477606950651,-1.51048057387056,0.168364239400316,0.53971242999328,-5.52097865660525,"Ate1",5,-1.02595457630129,0.333881997730971,0.702269585296576,"Ate1"
"Znf512",-0.146272617703081,9.27931579285075,-0.988585082400379,0.351069111483448,0.724377895187567,-6.1198315000944,"Znf512",15,-1.02562466256467,0.334028635171151,0.702269585296576,"Znf512"
"Cnot9",0.268946052698621,5.51687670459779,1.03468739727331,0.330292769071194,0.713244685223984,-6.07420776071627,"Cnot9",4,1.0253449296769,0.334153007287253,0.702269585296576,"Cnot9"
"Ssbp1",0.100243980684674,9.13505478226292,1.02055540206851,0.336558811923331,0.716316537862492,-6.08836379915081,"Ssbp1",5,1.02528484997939,0.33417972396667,0.702269585296576,"Ssbp1"
"Hectd3",0.0738369752424139,6.83167509836241,0.962413223208516,0.363295216521535,0.734374371926796,-6.14500662997265,"Hectd3",14,1.0250275355609,0.334294166941647,0.702269585296576,"Hectd3"
"Kbtbd4",0.0885003813327137,4.215069829019,1.18025151307128,0.270924918594661,0.654024719254374,-5.92002896438812,"Kbtbd4",4,1.02496402671942,0.334322417707891,0.702269585296576,"Kbtbd4"
"Srsf5",-0.0662265782623148,10.132753578447,-0.917569879883057,0.384975012207214,0.750742432928679,-6.18688715105489,"Srsf5",9,-1.02459591247261,0.334486202739336,0.702344014347525,"Srsf5"
"Lzic",0.111606264523823,9.20614948015696,0.982798430553791,0.353745321030754,0.726737982795171,-6.12544355522859,"Lzic",7,1.02395700784322,0.334770616407697,0.702671581504763,"Lzic"
"Spata5",-0.116597904223482,5.19724769377261,-1.05701513491479,0.320576610430185,0.704128208060364,-6.05153958686404,"Spata5",5,-1.02348381451084,0.334981381675206,0.70284437136761,"Spata5"
"Sec23b",0.0501998777743893,9.57785666392874,0.835360285238968,0.427126331301559,0.774688526643066,-6.25940404515815,"Sec23b",19,1.02301062684064,0.335192245999288,0.70288731783383,"Sec23b"
"Arid4a",-0.159015030763761,9.13108041640734,-0.993297072790051,0.348901216107841,0.723264857859717,-6.11524262277209,"Arid4a",20,-1.02286142855539,0.335258753572057,0.70288731783383,"Arid4a"
"Sfxn3",0.113357241886366,8.50164336240286,0.991713691191807,0.349628567866861,0.723264857859717,-6.11678653879678,"Sfxn3",9,1.02213783725971,0.335581449495631,0.703003826312942,"Sfxn3"
"Gpx1",0.0994146496041175,9.36437474347935,0.953956486935447,0.367312905992865,0.738100622734519,-6.15302686705847,"Gpx1",9,1.02158023141297,0.335830283928969,0.703003826312942,"Gpx1"
"Ankrd13a",0.093470466464634,5.44202788401866,1.01681200296993,0.33823377971169,0.717370249062933,-6.092088454765,"Ankrd13a",7,1.0214936223656,0.335868946316745,0.703003826312942,"Ankrd13a"
"Fbxo5",-0.113511081379505,5.33447325790935,-1.05689681334113,0.320627508077637,0.704128208060364,-6.0516606798988,"Fbxo5",7,-1.02136803955947,0.335925012687143,0.703003826312942,"Fbxo5"
"Snrnp200",-0.0448935403977497,12.8290424622042,-0.738755045491395,0.480615212600186,0.809287979990407,-6.33723244511294,"Snrnp200",76,-1.02129709354564,0.335956689657958,0.703003826312942,"Snrnp200"
"Trip13",-0.079054178198346,7.93274005296903,-0.965576953220243,0.361800608018682,0.732847833324598,-6.14199175396095,"Trip13",10,-1.02074673770999,0.336202497855584,0.703142056709364,"Trip13"
"SWISS-PROT:P02533 Tax_Id=9606 Gene_Symbol=KRT14 Keratin, type I cytoskeletal 14",0.378269108325004,6.11917800675116,1.01105475806063,0.340822256928816,0.719266004519754,-6.09779622492815,"SWISS-PROT:P02533 Tax_Id=9606 Gene_Symbol=KRT14 Keratin, type I cytoskeletal 14",22,1.02057384855375,0.336279744592179,0.703142056709364,"SWISS-PROT:P02533 Tax_Id=9606 Gene_Symbol=KRT14 Keratin, type I cytoskeletal 14"
"Dhx29",0.0754418612180743,7.6991383670611,0.913081522472565,0.387195923087466,0.752659357419046,-6.1909901772273,"Dhx29",18,1.01955804001397,0.336733881155478,0.703816829715568,"Dhx29"
"Gm4922",-0.26085160635808,4.03280273827584,-1.00249602447004,0.344698161665312,0.722320779537105,-6.10623495077861,"Gm4922",2,-1.01908934168876,0.336943579650106,0.703816829715568,"Gm4922"
"Pias1",0.164874380520239,5.00350550380682,0.999303337336936,0.346152545793085,0.723264857859717,-6.10936858412851,"Pias1",5,1.0189893683439,0.336988321245393,0.703816829715568,"Pias1"
"Arfip2",-0.134638180702194,4.62483755173472,-1.31887021753738,0.222768462856159,0.609189919414743,-5.76013982656161,"Arfip2",2,-1.01792619643515,0.337464408995198,0.704449173154074,"Arfip2"
"(Bos taurus) similar to Pregnancy zone protein, partial",0.228675580674443,4.16446099741295,1.05036333183605,0.32344773738594,0.706267365912157,-6.05833126124627,"(Bos taurus) similar to Pregnancy zone protein, partial",3,1.01773838962701,0.337548562136327,0.704449173154074,"(Bos taurus) similar to Pregnancy zone protein, partial"
"Mtx2",0.140554149833622,7.66705516592985,1.022333248118,0.335765549644233,0.715683731085369,-6.086591159809,"Mtx2",5,1.01714955639392,0.337812512509084,0.704731249885515,"Mtx2"
"Msi2",0.115092547659678,9.03660574967215,0.981526912982761,0.354335424653717,0.727278110917157,-6.1266732408565,"Msi2",6,1.01579380592886,0.33842084019657,0.705279029655726,"Msi2"
"Ppif",-0.080334429188774,8.60728703296407,-1.09521265845411,0.30447253934486,0.68849118877537,-6.01191690113887,"Ppif",6,-1.01567470200275,0.338474322262673,0.705279029655726,"Ppif"
"Klhl6",-0.143446347516683,3.66049761790423,-1.11430015748605,0.296667934191924,0.680371725020203,-5.99172685496635,"Klhl6",4,-1.01543390880273,0.338582467008025,0.705279029655726,"Klhl6"
"Gnl1",0.0845725965497124,6.83606223619047,1.01070658539485,0.340979279746422,0.719266004519754,-6.09814060118593,"Gnl1",10,1.01530962121428,0.338638297209949,0.705279029655726,"Gnl1"
"Acadvl",0.193369369295603,10.6171066098421,0.996715571924105,0.347334776747966,0.723264857859717,-6.11190276870008,"Acadvl",27,1.01499500450388,0.338779654973584,0.705279029655726,"Acadvl"
"Tdp1",-0.101997854713444,7.08155456063635,-1.01014929241107,0.341230728752427,0.719266004519754,-6.09869162629331,"Tdp1",8,-1.01484198598586,0.338848422690954,0.705279029655726,"Tdp1"
"Tp53bp1",0.0672642017320566,7.61354863054085,0.942605565934591,0.372757253114804,0.740255875172961,-6.16370309889543,"Tp53bp1",17,1.01373209903794,0.339347533218786,0.705958485575292,"Tp53bp1"
"Foxo1",-0.0793538140653132,6.35958521842628,-1.09487499085719,0.304612055560155,0.68849118877537,-6.01227175494701,"Foxo1",4,-1.01354241266266,0.339432890268383,0.705958485575292,"Foxo1"
"Fen1",0.0929558612932659,10.6215253372288,0.950542828288144,0.368944001247438,0.738427788890264,-6.15624835209329,"Fen1",10,1.01321246751602,0.339581401407547,0.705999022987119,"Fen1"
"Abr",0.0875876800016684,8.42521679815676,0.952348426076817,0.368080593334988,0.738100622734519,-6.15454554872153,"Abr",13,1.01236542960652,0.339962887163365,0.706523706250639,"Abr"
"Plcl1",0.0923581730235012,5.86370354158631,1.14501851853839,0.284443198739055,0.666583804496836,-5.9587006016762,"Plcl1",3,1.01190772465922,0.340169162433273,0.70668400031696,"Plcl1"
"Cog4",-0.155965314240902,4.67755214383764,-1.09065741564556,0.306358914027887,0.690727638055457,-6.01669715782693,"Cog4",2,-1.01105479678166,0.340553808323299,0.707175042577588,"Cog4"
"Ppp4c",-0.103122560286081,7.49866619475321,-1.02456346212546,0.334772470902178,0.715683731085369,-6.08436411886988,"Ppp4c",7,-1.01081058718325,0.340664000773853,0.707175042577588,"Ppp4c"
"Ndufs5",-0.176789099385748,6.46840359309246,-1.14871166470138,0.283001121791553,0.664451714124709,-5.95468631414338,"Ndufs5",3,-1.01012005447995,0.340975730372241,0.70751144664226,"Ndufs5"
"Rdx",-0.0549787843690996,10.969995728856,-0.811029945558559,0.440197379312248,0.784101581899942,-6.27977347407844,"Rdx",39,-1.00987889619171,0.341084648436089,0.70751144664226,"Rdx"
"Rpl23a",-0.211332226640174,11.3360069687883,-0.992803161857895,0.349127979161471,0.723264857859717,-6.115724429696,"Rpl23a",7,-1.00954516055338,0.341235422314016,0.707555979879612,"Rpl23a"
"Ensa",0.119554395346062,9.06869205695748,1.01692483128202,0.338183202180419,0.717370249062933,-6.09197634580071,"Ensa",7,1.0081363423294,0.341872451932425,0.708608354914482,"Ensa"
"Znf219",-0.0928402947336213,6.60101155508927,-1.06260260861904,0.31818023423202,0.702165859098893,-6.04580958430738,"Znf219",7,-1.00772881446337,0.342056893570336,0.708722196750049,"Znf219"
"Trnau1ap",0.107595128076609,4.89341777381238,0.945142537061974,0.371535280262469,0.740255875172961,-6.1613257904784,"Trnau1ap",2,1.0065672006913,0.342583039437395,0.70950857646467,"Trnau1ap"
"Man2c1",-0.153275990564622,5.86072096691938,-1.04466355345943,0.325923775770589,0.707439468868173,-6.06412499821031,"Man2c1",5,-1.00614694181302,0.342773544542674,0.70950857646467,"Man2c1"
